steps,return
568960.0,5.123390721662981
573440.0,2.7853753969200286
577920.0,4.4248975292782395
582400.0,2.085954118218898
586880.0,3.909623782814163
591360.0,6.861289591631907
595840.0,5.0735179508440815
600320.0,6.158634473237473
604800.0,4.962578054511001
609280.0,2.1927694990952338
613760.0,3.236122135968458
618240.0,7.319929053798893
622720.0,2.6228939280934775
627200.0,3.6231460942811284
631680.0,3.8981437310753178
636160.0,4.10582699369297
640640.0,2.868668570360691
645120.0,1.6215501564089498
649600.0,3.207082138853963
654080.0,3.3659315171619215
658560.0,2.6984184918758602
663040.0,3.16396425026946
667520.0,4.1552300457359985
672000.0,5.981636060252318
676480.0,4.380285671943846
680960.0,3.7118603856518746
685440.0,7.474485551072748
689920.0,2.3577738639011403
694400.0,2.0890610528719002
698880.0,2.0468851554820007
703360.0,3.351676336822273
707840.0,5.3595295791396405
712320.0,3.5672339683486367
716800.0,4.000359250179683
721280.0,3.1671525511802923
725760.0,5.276906589005302
730240.0,6.188438520846775
734720.0,3.952260252383667
739200.0,1.666119369319573
743680.0,3.6949211256190675
748160.0,2.18383800728856
752640.0,6.126330418165785
757120.0,2.3707768625728254
761600.0,4.115677439474948
766080.0,4.21806420399563
770560.0,4.976042873807003
775040.0,3.901877013706165
779520.0,3.75564016455058
784000.0,5.207227943513654
788480.0,4.393883956877774
792960.0,4.187855729707579
797440.0,3.365143836554715
801920.0,5.126863665921529
806400.0,2.6315333981038638
810880.0,3.79892838073878
815360.0,3.6324229465628886
819840.0,7.348468465170887
824320.0,2.483560714566008
828800.0,6.550454104879627
833280.0,1.4911965151620288
837760.0,4.202745127598135
842240.0,1.8032516978254327
846720.0,1.7921453747383853
851200.0,1.888849636617087
855680.0,7.193687115208718
860160.0,4.209078799785042
864640.0,3.4700042686500288
869120.0,4.155124012076539
873600.0,2.564617820044671
878080.0,1.8620071924605381
882560.0,5.426748749731655
887040.0,3.927427916829643
891520.0,3.1736662155080047
896000.0,5.444712397852341
900480.0,3.4766703738096
904960.0,4.197086208280101
909440.0,3.334825791394235
913920.0,3.737687348605799
918400.0,2.4895649487018665
922880.0,5.614494490833553
927360.0,3.208848203609093
931840.0,4.93388031526408
936320.0,3.304186671021753
940800.0,0.9232164322593491
945280.0,3.832606030077878
949760.0,6.781979661002988
954240.0,2.4548450220311526
958720.0,2.5964130011989774
963200.0,4.840511709542162
967680.0,2.822309379936444
972160.0,3.358420291019753
976640.0,3.7194148905249724
981120.0,5.44507403978376
985600.0,5.285867194344988
990080.0,7.183416790382698
994560.0,3.275825934272104
999040.0,6.347555419675779
1003520.0,6.6334099822173425
1008000.0,4.531567640566784
1012480.0,5.034127880722832
1016960.0,4.526497776848186
1021440.0,2.6398910879217725
1025920.0,4.0790324215110925
1030400.0,3.5400553988163903
1034880.0,2.217999429124077
1039360.0,4.410040430316042
1043840.0,4.548344772619983
1048320.0,3.5957584656915547
1052800.0,2.599314164893691
1057280.0,2.165958604849121
1061760.0,5.051047745814064
1066240.0,2.796545708483154
1070720.0,4.0510038033463935
1075200.0,5.580017698923728
1079680.0,1.8459775582592535
1084160.0,3.453288978467626
1088640.0,6.428156204274545
1093120.0,4.142022313982077
1097600.0,4.2049638517954016
1102080.0,4.633562884931957
1106560.0,3.0019610464792237
1111040.0,7.5646131627583
1115520.0,3.5472880860335376
1120000.0,7.096293363119724
1124480.0,4.19714608000724
1128960.0,7.49024231885653
1133440.0,3.602217655958028
1137920.0,3.5891936254881567
1142400.0,3.1384732284278423
1146880.0,6.969875551149549
1151360.0,5.36483683950761
1155840.0,4.843483495682231
1160320.0,1.9818936042704731
1164800.0,3.028884996685008
1169280.0,4.552496142184263
1173760.0,6.38566873019852
1178240.0,5.7062939068307745
1182720.0,6.732890930725994
1187200.0,3.6042203725494217
1191680.0,2.5540285748727927
1196160.0,5.753122570409019
1200640.0,3.434499470606696
1205120.0,2.17967128362028
1209600.0,5.468670325310621
1214080.0,4.5058550884459265
1218560.0,3.654496896945491
1223040.0,5.372877713514971
1227520.0,3.743236951564101
1232000.0,5.711215746628816
1236480.0,4.7279666188236344
1240960.0,4.1698143634207305
1245440.0,7.567501653722059
1249920.0,3.9214320380192604
1254400.0,2.157089403177165
1258880.0,5.804225131434056
1263360.0,3.8638893460116686
1267840.0,4.226517156590674
1272320.0,3.725915368013852
1276800.0,4.309494981716089
1281280.0,5.9205468247081345
1285760.0,6.013533179099748
1290240.0,2.8191780365940677
1294720.0,2.605557439493501
1299200.0,4.461189395588004
1303680.0,5.515276257352849
1308160.0,6.496708168898345
1312640.0,6.226472873011396
1317120.0,2.944800812503982
